,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16
10408,-0.05278023,-0.8034185,0.9927057,1.1395732,-0.12419621,0.96668845,-0.9151965,-0.24250852,-0.15254472,1.2436128,0.9349243,0.099241726,0.038681116,-0.03774073,-0.08506801,-0.9962182
10409,0.120554015,-0.6868616,0.833863,1.0060449,0.015698036,0.80692875,-0.7806398,-0.24250852,0.01099874,1.0573118,0.8018736,-0.025688916,-0.17708324,-0.03774073,-0.08506801,-0.8422649
10410,0.07540778,-0.65814334,0.7964805,0.9607356,-0.01604466,0.77372164,-0.74795574,-0.24250852,-0.027382774,1.0072719,0.7652379,0.005294434,-0.12417651,-0.03774073,-0.08506801,-0.80870926
10411,0.0683352,-0.46340057,0.53772926,0.6957504,-0.006532357,0.5286072,-0.5255761,-0.24250852,-0.019164339,0.6823577,0.52973366,0.004838973,-0.12669225,-0.03774073,-0.08506801,-0.56746805
10412,0.10912633,-0.4075397,0.46203768,0.6259301,0.029092215,0.4548469,-0.46090513,-0.24250852,0.021122428,0.59098643,0.46433282,-0.025118683,-0.17930652,-0.03774073,-0.08506801,-0.49529076
10413,0.18709357,-0.3512644,0.3850705,0.56072193,0.0926728,0.3778714,-0.39560354,-0.24250852,0.09470329,0.5005705,0.39992055,-0.08124818,-0.27673134,-0.03774073,-0.08506801,-0.42072484
10414,0.15397269,-0.4346715,0.49634787,0.66919,0.061650336,0.48521003,-0.4907448,-0.24250852,0.058637977,0.6379844,0.499366,-0.05551267,-0.23211104,-0.03774073,-0.08506801,-0.5254917
10415,0.079737835,-0.40895095,0.4635872,0.6239481,0.007796158,0.45812255,-0.46171296,-0.24250852,-0.005884582,0.59171635,0.46520433,-0.003998643,-0.14412642,-0.03774073,-0.08506801,-0.4972965
10416,0.15222119,-0.24961749,0.24946386,0.41813487,0.07505317,0.2514275,-0.27870816,-0.24250852,0.070292085,0.3286966,0.27559432,-0.05909043,-0.24089782,-0.03774073,-0.08506801,-0.2948056
10417,0.2512097,-0.16944133,0.14014879,0.32355717,0.15642856,0.14289927,-0.18590981,-0.24250852,0.16443333,0.19932912,0.18323429,-0.13059936,-0.28269124,-0.03774073,-0.08506801,-0.18940349
10418,0.19118474,-0.11680869,0.07151379,0.24369903,0.115026094,0.080922,-0.12632231,-0.24250852,0.114730775,0.10875144,0.11689046,-0.08993466,-0.28269124,-0.03774073,-0.08506801,-0.1273258
10419,0.18561156,-0.22264212,0.21286373,0.3863142,0.10234781,0.21506633,-0.247661,-0.24250852,0.10217854,0.28528303,0.24450743,-0.08328408,-0.28269124,-0.03774073,-0.08506801,-0.25960052
10420,0.1514375,-0.116976574,0.072779395,0.23829494,0.08484795,0.08414951,-0.12697515,-0.24250852,0.07931259,0.10729886,0.11531605,-0.062089026,-0.24778263,-0.03774073,-0.08506801,-0.12987903
10421,0.2024575,-0.013956416,-0.06588974,0.105604924,0.13131087,-0.05005987,-0.008639902,-0.07410524,0.13209918,-0.06306526,-0.0075906194,-0.10062867,-0.28269124,-0.03774073,-0.08506801,0.0015349099
10422,0.20446342,-0.037612334,-0.034438122,0.13799424,0.13108256,-0.020423302,-0.035585437,-0.11772615,0.13214178,-0.023351215,0.02126661,-0.10137817,-0.28269124,-0.03774073,-0.08506801,-0.02773949
10423,0.23005575,-0.064549714,0.00035368625,0.17820479,0.14880398,0.011312777,-0.06567186,-0.16792464,0.15267587,0.022556482,0.055100944,-0.11839725,-0.28269124,-0.03774073,-0.08506801,-0.05915201
10424,0.14644693,-0.32725093,0.3523689,0.52261937,0.065249726,0.34918618,-0.36684898,-0.24250852,0.058961015,0.4577809,0.36939904,-0.05267256,-0.22943667,-0.03774073,-0.08506801,-0.39072588
10425,0.14467223,-0.43973196,0.5022579,0.6741451,0.054330036,0.49066898,-0.49592593,-0.24250852,0.048862386,0.6442526,0.5037893,-0.04857855,-0.2201297,-0.03774073,-0.08506801,-0.5304458
10426,0.18918484,-0.54553825,0.6422552,0.82365847,0.07949274,0.6207811,-0.61671454,-0.24250852,0.0808403,0.8226604,0.63329786,-0.07704715,-0.26746246,-0.03774073,-0.08506801,-0.6596353
10427,0.05568225,-0.6881474,0.8355059,0.9974423,-0.033518903,0.8102729,-0.78159374,-0.24250852,-0.048904147,1.0535942,0.79828846,0.020227572,-0.09744705,-0.03774073,-0.08506801,-0.8443566
10428,0.009283613,-0.80383724,0.99021053,1.1476308,-0.077431686,0.9594594,-0.9140722,-0.24250852,-0.0991204,1.2439852,0.9356901,0.056052152,-0.03489477,-0.03774073,-0.08506801,-0.99017173
10429,0.12842534,-0.89139694,1.104131,1.2826326,0.0051485826,1.0609562,-1.0136337,-0.24250852,0.00071990147,1.3945298,1.0455272,-0.025356846,-0.17332147,-0.03774073,-0.08506801,-1.0924683
10430,-0.11939538,-0.92586607,1.1555972,1.2943356,-0.18487383,1.1226761,-1.0551258,-0.24250852,-0.22318865,1.4406114,1.0760839,0.14953877,0.12772897,-0.03774073,-0.08506801,-1.1486926
10431,0.040546764,-0.44452795,0.5130409,0.6648923,-0.02747687,0.5052319,-0.5047184,-0.24250852,-0.043394074,0.6471421,0.5028681,0.023584165,-0.09295146,-0.03774073,-0.08506801,-0.54454356
10432,-0.07975878,-0.9253115,1.1539651,1.2993588,-0.15468642,1.1193013,-1.0541052,-0.24250852,-0.1876432,1.4417728,1.077503,0.12173905,0.07964733,-0.03774073,-0.08506801,-1.1459727
10433,-0.02715079,-0.83591384,1.0341067,1.1858876,-0.10787777,1.0030519,-0.95153165,-0.24250852,-0.13372566,1.2958599,0.97255576,0.08232391,0.01090969,-0.03774073,-0.08506801,-1.0325873
10434,0.082255624,-0.7761139,0.9517953,1.1206434,-0.01994471,0.91964936,-0.8818206,-0.24250852,-0.031624697,1.2015876,0.9059445,0.004081558,-0.12491464,-0.03774073,-0.08506801,-0.9521633
10435,0.06389173,-0.7466471,0.91304094,1.0782614,-0.03138938,0.88395816,-0.84821963,-0.24250852,-0.04576019,1.1519337,0.86990285,0.01618929,-0.10453903,-0.03774073,-0.08506801,-0.91666776
10436,0.09390225,-0.6605696,0.7978881,0.96612763,-0.001753185,0.773469,-0.7494607,-0.24250852,-0.012408462,1.0103505,0.76793295,-0.0071838647,-0.14594449,-0.03774073,-0.08506801,-0.8083499
10437,0.16095366,-0.6005626,0.7167104,0.89456064,0.053782903,0.69325787,-0.680303,-0.24250852,0.052193236,0.91403115,0.6991099,-0.055891693,-0.23053287,-0.03774073,-0.08506801,-0.73058826
10438,0.12610354,-0.5179201,0.60770166,0.7777584,0.03384196,0.5918427,-0.5862179,-0.24250852,0.027373174,0.7749731,0.5980349,-0.033726353,-0.19332829,-0.03774073,-0.08506801,-0.63013935
10439,0.17223199,-0.51768804,0.6061533,0.7840521,0.06896873,0.58810824,-0.5853602,-0.24250852,0.06849438,0.7766919,0.5999572,-0.06601498,-0.24915633,-0.03774073,-0.08506801,-0.62712646
10440,0.053979218,-0.46230584,0.53534174,0.69242615,-0.016114067,0.5271849,-0.5231174,-0.24250852,-0.032827277,0.67936546,0.52818143,0.015432666,-0.10966892,-0.03774073,-0.08506801,-0.5650792
10441,0.06678478,-0.4353708,0.49922043,0.65793365,-0.004152897,0.4925556,-0.4921704,-0.24250852,-0.019271044,0.635347,0.4965895,0.005747681,-0.12693092,-0.03774073,-0.08506801,-0.5310769
10442,0.05408335,-0.51815766,0.6094694,0.76850253,-0.019827528,0.5979412,-0.58666027,-0.24250852,-0.03681465,0.7729291,0.5963068,0.017042983,-0.107037075,-0.03774073,-0.08506801,-0.6343908
10443,0.14377537,-0.4905112,0.57068455,0.7438991,0.050270915,0.55681986,-0.55430734,-0.24250852,0.045496248,0.73122144,0.5672262,-0.046644226,-0.21715797,-0.03774073,-0.08506801,-0.5953908
10444,0.118667535,-0.5137562,0.6024097,0.7722199,0.029772976,0.58849853,-0.581068,-0.24250852,0.021675585,0.76967657,0.59502375,-0.028380737,-0.18577223,-0.03774073,-0.08506801,-0.6261054
10445,0.08967053,-0.5170761,0.6073367,0.77260447,0.0076535325,0.59474117,-0.5850262,-0.24250852,-0.0045719547,0.7736911,0.59762716,-0.007888003,-0.1506522,-0.03774073,-0.08506801,-0.6316046
10446,0.15836583,-0.48645905,0.5652827,0.74103534,0.062022824,0.55153245,-0.54957116,-0.24250852,0.059350044,0.72633535,0.5641811,-0.056987107,-0.23551524,-0.03774073,-0.08506801,-0.59032977
10447,0.15846416,-0.45984524,0.52990985,0.70495373,0.06408207,0.51799035,-0.5192172,-0.24250852,0.06143655,0.6819296,0.53197104,-0.057808943,-0.23715948,-0.03774073,-0.08506801,-0.55732954
10448,0.17811224,-0.35358468,0.38793638,0.563677,0.0871561,0.38244882,-0.39755446,-0.24250852,0.08676487,0.50539696,0.40433,-0.07447176,-0.2670763,-0.03774073,-0.08506801,-0.42411706
10449,0.099238865,-0.22130272,0.2140301,0.37290508,0.037085485,0.22136544,-0.24751855,-0.24250852,0.026213191,0.28080258,0.24031235,-0.022943662,-0.17917667,-0.03774073,-0.08506801,-0.2644167
10450,0.030682955,-0.24437472,0.24736993,0.39424098,-0.017547248,0.25608534,-0.27549103,-0.24250852,-0.03605205,0.31661665,0.26482552,0.025333287,-0.094578885,-0.03774073,-0.08506801,-0.29818922
10451,0.061674055,-0.30019844,0.3208099,0.47435686,0.0017387209,0.324256,-0.33891433,-0.24250852,-0.012554635,0.41111186,0.3337213,0.0051766555,-0.12891947,-0.03774073,-0.08506801,-0.36571056
10452,-0.01024339,-0.32672074,0.3583125,0.500016,-0.05522795,0.36333868,-0.37039366,-0.24250852,-0.078383036,0.45229685,0.36238483,0.056128114,-0.040336996,-0.03774073,-0.08506801,-0.40331116
10453,-0.025661362,-0.30038217,0.3231941,0.4625931,-0.064051874,0.33140516,-0.33984986,-0.24250852,-0.090293884,0.40808648,0.33073762,0.06649811,-0.023806067,-0.03774073,-0.08506801,-0.3710733
10454,0.011539324,-0.2730963,0.28630129,0.4308699,-0.03403038,0.29454967,-0.30862054,-0.24250852,-0.054828197,0.3644421,0.29941288,0.039534938,-0.07029438,-0.03774073,-0.08506801,-0.33557335
10455,-0.012981044,-0.43529606,0.5029323,0.6472098,-0.06527596,0.5010933,-0.49442247,-0.24250852,-0.088582836,0.6339811,0.49424115,0.061086643,-0.03122839,-0.03774073,-0.08506801,-0.53867686
10456,0.0045984774,-0.3790357,0.42752665,0.57373595,-0.04720231,0.42900398,-0.42969042,-0.24250852,-0.068686694,0.5413624,0.42767224,0.047334526,-0.055995308,-0.03774073,-0.08506801,-0.46778387
10457,-0.057574023,-0.3561678,0.39836878,0.5338413,-0.092499636,0.40454784,-0.40404883,-0.24250852,-0.12266887,0.5000273,0.39696854,0.09036965,0.017757472,-0.03774073,-0.08506801,-0.4425154
10458,0.030566063,-0.29945353,0.3207655,0.46955678,-0.021242015,0.3265469,-0.33829933,-0.24250852,-0.039784662,0.40959856,0.3326406,0.027035454,-0.09204715,-0.03774073,-0.08506801,-0.3671676
10459,0.13400804,0.115777515,-0.23513734,-0.07948451,0.08853666,-0.2061196,0.13732804,0.16398701,0.0823062,-0.28079897,-0.16670747,-0.05678293,-0.2406434,-0.03774073,-0.08506801,0.15587918
10460,0.15815988,0.24530728,-0.31449208,-0.2518174,0.11677655,-0.37163246,0.2857126,0.3995987,0.11314564,-0.28543982,-0.32267684,-0.07719259,-0.27730304,-0.03774073,-0.08506801,0.31863093
10461,0.14812955,0.34520292,-0.31449208,-0.38907847,0.11638883,-0.49726206,0.3995562,0.5837557,0.11133937,-0.28543982,-0.44492635,-0.072963096,-0.27073067,-0.03774073,-0.08506801,0.44247097
10462,0.22930038,0.066915475,-0.1720781,0.00049851823,0.15701655,-0.15103896,0.08227076,0.067912236,0.16408649,-0.19426034,-0.10277454,-0.122337356,-0.28269124,-0.03774073,-0.08506801,0.099926606
10463,0.22795126,0.06674508,-0.17214188,0.00081261393,0.15652134,-0.15070459,0.08247849,0.06765121,0.16275904,-0.1938235,-0.10210645,-0.12119602,-0.28269124,-0.03774073,-0.08506801,0.09996317
10464,0.22036219,0.11993145,-0.24285181,-0.07211597,0.15520066,-0.21702117,0.14337309,0.16479321,0.15996526,-0.28260967,-0.16628362,-0.11723235,-0.28269124,-0.03774073,-0.08506801,0.16562393
10465,0.18502711,0.14335471,-0.27319846,-0.108892955,0.13019651,-0.24388787,0.16974807,0.21001843,0.13016532,-0.28543982,-0.1963156,-0.0930957,-0.28269124,-0.03774073,-0.08506801,0.19274902
10466,0.2247806,0.17045854,-0.31014228,-0.13988751,0.1624415,-0.28078038,0.20106114,0.2566662,0.1677761,-0.28543982,-0.22708058,-0.12172491,-0.28269124,-0.03774073,-0.08506801,0.2284413
10467,0.29606628,0.24767844,-0.31449208,-0.23458523,0.22219752,-0.38347426,0.28987736,0.3935573,0.23706116,-0.28543982,-0.31758302,-0.1738598,-0.28269124,-0.03774073,-0.08506801,0.32839125
10468,0.21828899,0.17078106,-0.3102259,-0.14115763,0.15750241,-0.28042108,0.2012239,0.257251,0.16220066,-0.28543982,-0.2275839,-0.11723607,-0.28269124,-0.03774073,-0.08506801,0.22814876
10469,0.21185258,0.17091042,-0.31012627,-0.14223738,0.15255828,-0.2799879,0.20120285,0.2577134,0.15656133,-0.28543982,-0.22800918,-0.11277007,-0.28269124,-0.03774073,-0.08506801,0.22777249
10470,0.2914637,0.19779566,-0.31449208,-0.16744773,0.21497224,-0.31996083,0.2328016,0.30209127,0.2294629,-0.28543982,-0.2570448,-0.16929081,-0.28269124,-0.03774073,-0.08506801,0.26585174
10471,0.28829885,0.2475731,-0.31449208,-0.23528767,0.21675663,-0.38268235,0.2900029,0.3937181,0.23007286,-0.28543982,-0.3173145,-0.16825993,-0.28269124,-0.03774073,-0.08506801,0.328024
10472,0.23414253,0.12138956,-0.24445182,-0.07179198,0.16562152,-0.21881106,0.14467677,0.16510566,0.17308131,-0.2833865,-0.16672166,-0.12712239,-0.28269124,-0.03774073,-0.08506801,0.16700622
10473,0.2214142,-0.034144804,-0.03637065,0.13723218,0.14349446,-0.021116104,-0.03382139,-0.11893272,0.15078585,-0.023789464,0.02087379,-0.11423692,-0.28269124,-0.03774073,-0.08506801,-0.028000645
10474,0.1521138,-0.24331975,0.2443968,0.41094846,0.074451335,0.24832492,-0.27408835,-0.24250852,0.073977716,0.322719,0.2707793,-0.06018355,-0.24230604,-0.03774073,-0.08506801,-0.2926915
10475,0.063334644,-0.32318604,0.3531979,0.5065769,0.000749688,0.35587692,-0.3665613,-0.24250852,-0.010902887,0.452171,0.36327556,0.0041055875,-0.13030834,-0.03774073,-0.08506801,-0.39736742
10476,0.059884746,-0.48861396,0.5733421,0.73013604,-0.014772798,0.56460637,-0.5557102,-0.24250852,-0.02635372,0.7275518,0.5625729,0.011038362,-0.11646714,-0.03774073,-0.08506801,-0.60285705
10477,0.14063416,-0.16917033,0.14657895,0.30821902,0.07028871,0.15574369,-0.19040044,-0.24250852,0.06943719,0.19778173,0.17930496,-0.054546494,-0.23223051,-0.03774073,-0.08506801,-0.20185845
10478,-0.06863805,-0.27001077,0.28626516,0.41585237,-0.09554922,0.29926813,-0.30767035,-0.24250852,-0.12419846,0.35803297,0.2932039,0.09495326,0.02601519,-0.03774073,-0.08506801,-0.33969566
10479,-0.015199415,-0.5737226,0.6891307,0.8346478,-0.07901563,0.6781028,-0.6545548,-0.24250852,-0.09915903,0.86620367,0.6615386,0.06568101,-0.020671051,-0.03774073,-0.08506801,-0.71377975
10480,-0.0138322115,-0.68301827,0.83443445,0.98295385,-0.08636171,0.8157562,-0.7793811,-0.24250852,-0.10611955,1.0484331,0.7935712,0.06774774,-0.016004214,-0.03774073,-0.08506801,-0.84929514
10481,0.110871576,-0.5138064,0.6062667,0.77159715,0.021533746,0.59331524,-0.5845587,-0.24250852,0.017821021,0.77247536,0.5955145,-0.024255108,-0.17662163,-0.03774073,-0.08506801,-0.6322809
10482,0.18630084,-0.2951135,0.31312487,0.48617056,0.09608544,0.31191182,-0.33345383,-0.24250852,0.10122925,0.41140693,0.335292,-0.08294616,-0.28070664,-0.03774073,-0.08506801,-0.35613465
10483,0.2454438,-0.24171911,0.24044847,0.42227042,0.14522362,0.2401533,-0.27166244,-0.24250852,0.1578658,0.32499254,0.2735675,-0.12578762,-0.28269124,-0.03774073,-0.08506801,-0.28628603
10484,0.26509166,-0.13545842,0.09847484,0.2809934,0.16829747,0.104611754,-0.14999953,-0.24250852,0.18319394,0.14845972,0.14592625,-0.14245035,-0.28269124,-0.03774073,-0.08506801,-0.15307334
10485,0.32054862,0.018024499,-0.10742369,0.080595054,0.22199985,-0.093332276,0.025962539,-0.030741481,0.24376984,-0.105854854,-0.037751567,-0.18549025,-0.28269124,-0.03774073,-0.08506801,0.041130308
10486,0.24193315,0.12087498,-0.2423918,-0.069991216,0.17027017,-0.21712776,0.1426256,0.161879,0.1812536,-0.28114536,-0.16577584,-0.13319656,-0.28269124,-0.03774073,-0.08506801,0.16443574
10487,0.2459399,0.17441289,-0.31343028,-0.14205682,0.17711534,-0.28470626,0.20351586,0.2589021,0.18900596,-0.28543982,-0.23043367,-0.13760968,-0.28269124,-0.03774073,-0.08506801,0.23073076
10488,0.15770715,0.071107045,-0.1736075,-0.014105244,0.102699704,-0.14733087,0.084672466,0.07474972,0.102968074,-0.2008757,-0.108567365,-0.07288294,-0.26792857,-0.03774073,-0.08506801,0.09698391
10489,0.17058647,0.097784445,-0.20948459,-0.04834415,0.11465499,-0.18186195,0.1153746,0.12249836,0.11643953,-0.24470007,-0.14005573,-0.08259868,-0.28269124,-0.03774073,-0.08506801,0.13087517
10490,0.2044625,0.121491335,-0.24209252,-0.07561737,0.14233926,-0.21430542,0.1429746,0.16413301,0.14829946,-0.2828764,-0.16717844,-0.106902435,-0.28269124,-0.03774073,-0.08506801,0.16249117
10491,0.2063026,0.09841531,-0.21119022,-0.043798648,0.14212497,-0.18489009,0.11658011,0.12087838,0.14853312,-0.24359886,-0.13855422,-0.1075831,-0.28269124,-0.03774073,-0.08506801,0.13346687
10492,0.20238212,0.09849128,-0.2112638,-0.04427643,0.13940781,-0.18454307,0.11676527,0.121040046,0.14508179,-0.24365897,-0.1384716,-0.104768045,-0.28269124,-0.03774073,-0.08506801,0.13333866
10493,0.18173538,0.07170852,-0.17528994,-0.010739965,0.12201198,-0.14922008,0.086188674,0.073452264,0.124622256,-0.19976117,-0.10671482,-0.089452565,-0.28269124,-0.03774073,-0.08506801,0.09908016
10494,0.25191757,0.17485635,-0.31449208,-0.14069784,0.18331921,-0.2849252,0.20507678,0.25822705,0.1944964,-0.28543982,-0.22855191,-0.141329,-0.28269124,-0.03774073,-0.08506801,0.2318447
10495,0.41013208,0.12589164,-0.2533604,-0.05178379,0.29953128,-0.23479213,0.15073393,0.15869893,0.33212808,-0.28013614,-0.16192836,-0.25091943,-0.28269124,-0.03774073,-0.08506801,0.17978531
10496,0.3239243,0.045779172,-0.14454946,0.04463661,0.22805175,-0.12725277,0.05828358,0.017761523,0.24937157,-0.15018725,-0.068846636,-0.18830408,-0.28269124,-0.03774073,-0.08506801,0.075274035
10497,0.37615493,-0.07970621,0.022014396,0.22224748,0.2575611,0.027826032,-0.085186556,-0.21604413,0.2873342,0.062478848,0.08564386,-0.22177894,-0.28269124,-0.03774073,-0.08506801,-0.07886371
10498,0.27072975,-0.15975328,0.13142921,0.31574562,0.17124155,0.13678764,-0.17800614,-0.24250852,0.18755363,0.19143482,0.17757863,-0.14580387,-0.28269124,-0.03774073,-0.08506801,-0.18464218
10499,0.23704183,-0.37493375,0.41901782,0.60250384,0.12870847,0.41091037,-0.42468214,-0.24250852,0.14182006,0.54897314,0.43586767,-0.11648403,-0.28269124,-0.03774073,-0.08506801,-0.4543425
10500,0.32482323,-0.48625335,0.56537306,0.7653807,0.18583092,0.5447649,-0.55163765,-0.24250852,0.211988,0.7380461,0.5733356,-0.17523982,-0.28269124,-0.03774073,-0.08506801,-0.58800733
10501,0.13478777,-0.54030997,0.641992,0.8120158,0.037997667,0.62739444,-0.6151997,-0.24250852,0.0386155,0.8202133,0.63073975,-0.040461987,-0.20516926,-0.03774073,-0.08506801,-0.66606706
10502,0.23567185,-0.48340327,0.5637623,0.7494471,0.1191541,0.5483554,-0.5489797,-0.24250852,0.13292651,0.7302689,0.5670817,-0.112674505,-0.28269124,-0.03774073,-0.08506801,-0.5897726
10503,0.2563369,-0.45668465,0.5278493,0.7159736,0.13654855,0.5130568,-0.5184641,-0.24250852,0.15336475,0.68641955,0.5353508,-0.12799765,-0.28269124,-0.03774073,-0.08506801,-0.5555417
10504,0.18326075,-0.45708555,0.53022027,0.7061824,0.081137955,0.51905453,-0.51968795,-0.24250852,0.08818922,0.683878,0.5326017,-0.07676479,-0.2685948,-0.03774073,-0.08506801,-0.56024444
10505,0.2959058,-0.50980866,0.5973906,0.7936041,0.16260646,0.57693803,-0.57858056,-0.24250852,0.18458842,0.7767318,0.6013709,-0.15420713,-0.28269124,-0.03774073,-0.08506801,-0.6190166
10506,0.44728014,-0.59222335,0.70241344,0.92718273,0.2720926,0.66931427,-0.6702301,-0.24250852,0.31302837,0.92097265,0.7084793,-0.25761864,-0.28269124,-0.03774073,-0.08506801,-0.7117049
10507,0.5096332,-0.45343536,0.5158949,0.7481581,0.33057055,0.4895261,-0.5105356,-0.24250852,0.37879214,0.69254005,0.5441649,-0.30495015,-0.28269124,-0.03774073,-0.08506801,-0.5354506
10508,0.5066397,-0.42421558,0.4767073,0.7084742,0.3312421,0.452858,-0.4766252,-0.24250852,0.37814397,0.6440132,0.50945634,-0.30341744,-0.28269124,-0.03774073,-0.08506801,-0.4989272
10509,0.3133167,-0.3725786,0.4125541,0.61112934,0.1889081,0.4019854,-0.41938198,-0.24250852,0.2093901,0.5491279,0.4384395,-0.16921128,-0.28269124,-0.03774073,-0.08506801,-0.44547513
10510,0.31815863,-0.28957474,0.30209643,0.49954078,0.19915015,0.2972687,-0.32446,-0.24250852,0.22005212,0.41137648,0.33886117,-0.17486878,-0.28269124,-0.03774073,-0.08506801,-0.3423893
10511,0.2876592,-0.21008381,0.19697064,0.38757408,0.18232049,0.19935083,-0.23382375,-0.24250852,0.19872077,0.2774704,0.24159037,-0.1556056,-0.28269124,-0.03774073,-0.08506801,-0.24531792
10512,0.3132826,-0.18321382,0.16046715,0.3550509,0.20417476,0.16378157,-0.20265095,-0.24250852,0.22361957,0.23413022,0.21077181,-0.17419982,-0.28269124,-0.03774073,-0.08506801,-0.21048
10513,0.2631968,-0.18324104,0.16181992,0.34815285,0.16633394,0.16781384,-0.20320117,-0.24250852,0.17908941,0.23225434,0.20888042,-0.13908072,-0.28269124,-0.03774073,-0.08506801,-0.21356536
10514,0.26962116,-0.15636995,0.12598124,0.31277072,0.17334649,0.13369128,-0.17245875,-0.24250852,0.18694262,0.18796952,0.17694071,-0.14432263,-0.28269124,-0.03774073,-0.08506801,-0.18002239
10515,0.23939796,-0.10637483,0.05985449,0.24105261,0.15485674,0.073085696,-0.11525636,-0.24250852,0.16362584,0.10341552,0.11568897,-0.1243018,-0.28269124,-0.03774073,-0.08506801,-0.1193735
10516,0.16365838,-0.106207125,0.06191034,0.23015219,0.09723198,0.078973114,-0.11619642,-0.24250852,0.09643251,0.10013446,0.11222498,-0.07135705,-0.26800737,-0.03774073,-0.08506801,-0.124101974
10517,0.21236445,-0.07928551,0.024693714,0.20083915,0.1366479,0.04156117,-0.084656015,-0.20828527,0.14187059,0.05770215,0.08239337,-0.106103204,-0.28269124,-0.03774073,-0.08506801,-0.08778548
10518,0.17373277,-0.13238195,0.096647106,0.26715744,0.102849595,0.111489594,-0.14610238,-0.24250852,0.10364924,0.14452732,0.14451917,-0.0777399,-0.27874276,-0.03774073,-0.08506801,-0.1563202
10519,0.13798627,-0.10594795,0.06255251,0.2260866,0.07744976,0.0808037,-0.11652528,-0.24250852,0.07379062,0.098680906,0.11062639,-0.0535238,-0.23688897,-0.03774073,-0.08506801,-0.12571745
10520,0.10400355,-0.29156804,0.3110809,0.4725326,0.036578506,0.31758952,-0.32970598,-0.24250852,0.030063998,0.4068186,0.33287045,-0.02495403,-0.18455409,-0.03774073,-0.08506801,-0.35896733
10521,0.050588693,-0.4833721,0.56837344,0.7241718,-0.020083701,0.56336004,-0.5505029,-0.24250852,-0.031578757,0.7236007,0.560694,0.017272532,-0.10807661,-0.03774073,-0.08506801,-0.6009191
10522,-0.103775285,-0.5965258,0.7231042,0.8550352,-0.14676845,0.7172713,-0.6820487,-0.24250852,-0.17766778,0.90457785,0.6891608,0.12829834,0.08556917,-0.03774073,-0.08506801,-0.7504209
10523,-0.15678288,-0.9442902,1.1854413,1.3183761,-0.21322899,1.1582862,-1.0790133,-0.24250852,-0.2521384,1.4797457,1.1053019,0.17550786,0.16950826,-0.03774073,-0.08506801,-1.1827722
10524,-0.022841142,-1.0980167,1.3861783,1.5446608,-0.12455753,1.3410892,-1.2536517,-0.24250852,-0.14483152,1.7396497,1.2944227,0.08573884,0.017172147,-0.03774073,-0.08506801,-1.3649938
10525,-0.1384445,-0.95267695,1.1969786,1.3312452,-0.20190436,1.1672925,-1.0898229,-0.24250852,-0.23623444,1.4931635,1.1138866,0.16228132,0.14887181,-0.03774073,-0.08506801,-1.1928841
10526,-0.10447663,-0.5984686,0.72696257,0.8567391,-0.14932966,0.720088,-0.68585765,-0.24250852,-0.17785342,0.90726763,0.68982005,0.12814973,0.08748481,-0.03774073,-0.08506801,-0.75430983
10527,-0.04632086,-0.5395104,0.6465503,0.7855447,-0.099748194,0.6412977,-0.6171013,-0.24250852,-0.12182232,0.81204057,0.6222441,0.086091384,0.013383904,-0.03774073,-0.08506801,-0.6772121
10528,0.07780311,-0.68091923,0.83135855,0.99442035,-0.016845543,0.80990314,-0.7774486,-0.24250852,-0.021949757,1.0524882,0.7977244,0.0029636156,-0.12817937,-0.03774073,-0.08506801,-0.84523535
10529,-0.036377963,0.1464012,-0.267419,-0.14349882,-0.039691616,-0.22587101,0.16715652,0.2219127,-0.06316785,-0.28543982,-0.20807639,0.060510088,-0.038062856,-0.03774073,-0.08506801,0.17693041
10530,0.22907053,0.10059996,-0.21325052,-0.04353034,0.15849282,-0.18797839,0.117979355,0.12157599,0.1701136,-0.2452255,-0.14011008,-0.12416078,-0.28269124,-0.03774073,-0.08506801,0.13537443
10531,0.09502732,-0.13341254,0.101183645,0.25534767,0.039984904,0.117344774,-0.15005958,-0.24250852,0.033259325,0.14028695,0.13827708,-0.023488604,-0.18121018,-0.03774073,-0.08506801,-0.1627077
10532,0.36301124,-0.1324177,0.09271538,0.29199755,0.24356057,0.09567835,-0.14569187,-0.24250852,0.27196732,0.15027279,0.14910954,-0.21117249,-0.28269124,-0.03774073,-0.08506801,-0.14550544
10533,0.11939926,-0.16097112,0.13633882,0.29631603,0.057200033,0.14958705,-0.18036684,-0.24250852,0.052317064,0.18697083,0.17296055,-0.039419692,-0.20931351,-0.03774073,-0.08506801,-0.19427812
10534,0.19272797,-0.10753596,0.06340496,0.23413453,0.11672479,0.07657868,-0.11861854,-0.24250852,0.121602334,0.10084632,0.111367196,-0.092319466,-0.28269124,-0.03774073,-0.08506801,-0.1236581
10535,0.40938413,-0.26240236,0.26398575,0.4752573,0.2697282,0.25605875,-0.29292703,-0.24250852,0.3034781,0.36971694,0.30937117,-0.23977384,-0.28269124,-0.03774073,-0.08506801,-0.30370376
10536,0.31995,-0.3194802,0.34170848,0.54004604,0.19797088,0.33446774,-0.35865265,-0.24250852,0.21920265,0.460728,0.37444487,-0.17532112,-0.28269124,-0.03774073,-0.08506801,-0.3790983
